codepoint, imagepath, rawcode, desc
 U+0B24 U+0B4D U+0B2A, image/0B24-0B4D-0B2A.jpg, ତ୍ପ, TA VIRAMA PA 
 U+0B26 U+0B4D U+0B26, image/0B26-0B4D-0B26.jpg, ଦ୍ଦ, DA VIRAMA DA 
 U+0B26 U+0B4D U+0B27, image/0B26-0B4D-0B27.jpg, ଦ୍ଧ, DA VIRAMA DHA 
 U+0B26 U+0B4D U+0B2D, image/0B26-0B4D-0B2D.jpg, ଦ୍ଭ, DA VIRAMA BHA 		(B)
 U+0B26 U+0B4D U+0B2F, image/0B26-0B4D-0B2F.jpg, ଦ୍ଯ, DA VIRAMA YA 			(A)
 U+0B2C U+0B4D U+0B21, image/0B2C-0B4D-0B21.jpg, ବ୍ଡ, BA VIRAMA DDA 
 U+0B2C U+0B4D U+0B26, image/0B2C-0B4D-0B26.jpg, ବ୍ଦ, BA VIRAMA DA 
 U+0B2C U+0B4D U+0B27, image/0B2C-0B4D-0B27.jpg, ବ୍ଧ, BA VIRAMA DHA 
 U+0B28 U+0B4D U+0B24, image/0B28-0B4D-0B24.jpg, ନ୍ତ, NA VIRAMA TA 			(A)
 U+0B28 U+0B4D U+0B24 U+0B4D U+0B30, image/0B28-0B4D-0B24-0B4D-0B30.jpg, ନ୍ତ୍ର, NA VIRAMA TA VIRAMA RA			(A)
 U+0B28 U+0B4D U+0B25, image/0B28-0B4D-0B25.jpg, ନ୍ଥ, NA VIRAMA THA 
 U+0B28 U+0B4D U+0B26, image/0B28-0B4D-0B26.jpg, ନ୍ଦ, NA VIRAMA DA 
 U+0B28 U+0B4D U+0B27, image/0B28-0B4D-0B27.jpg, ନ୍ଧ, NA VIRAMA DHA 
 U+0B28 U+0B4D U+0B28, image/0B28-0B4D-0B28.jpg, ନ୍ନ, NA VIRAMA NA 			(A)
 U+0B2F U+0B4D U+0B24, image/0B2F-0B4D-0B24.jpg, ଯ୍ତ, YA VIRAMA TA 				(C)
 U+0B2E U+0B4D U+0B2A, image/0B2E-0B4D-0B2A.jpg, ମ୍ପ, MA VIRAMA PA 
 U+0B2E U+0B4D U+0B2B, image/0B2E-0B4D-0B2B.jpg, ମ୍ଫ, MA VIRAMA PHA 
 U+0B2E U+0B4D U+0B2C, image/0B2E-0B4D-0B2C.jpg, ମ୍ବ, MA VIRAMA BA 
 U+0B2E U+0B4D U+0B2E, image/0B2E-0B4D-0B2E.jpg, ମ୍ମ, MA VIRAMA MA 			(A)
 U+0B2E U+0B4D U+0B2D, image/0B2E-0B4D-0B2D.jpg, ମ୍ଭ, MA VIRAMA BHA 		(A)
 U+0B36 U+0B4D U+0B1A, image/0B36-0B4D-0B1A.jpg, ଶ୍ଚ, SHA VIRAMA CA 
 U+0B36 U+0B4D U+0B2A, image/0B36-0B4D-0B2A.jpg, ଶ୍ପ, SHA VIRAMA PA 			(A)
 U+0B36 U+0B4D U+0B2B, image/0B36-0B4D-0B2B.jpg, ଶ୍ଫ, SHA VIRAMA PHA 		(B)
 U+0B36 U+0B4D U+0B15, image/0B36-0B4D-0B15.jpg, ଶ୍କ, SHA VIRAMA KA 		(A)
 U+0B36 U+0B4D U+0B1F, image/0B36-0B4D-0B1F.jpg, ଶ୍ଟ, SHA VIRAMA TTA 		(B)
 U+0B37 U+0B4D U+0B1F, image/0B37-0B4D-0B1F.jpg, ଷ୍ଟ, SSA VIRAMA TTA 
