codepoint,imagepath,rawcode,desc
U+0B19 U+0B4D U+0B17,image/0B19-0B4D-0B17.svg,ଙ୍ଗ,NGA VIRAMA GA 
U+0B19 U+0B4D U+0B18,image/0B19-0B4D-0B18.svg,ଙ୍ଘ,NGA VIRAMA GHA 
U+0B19 U+0B4D U+0B33,image/0B19-0B4D-0B33.svg,ଙ୍ଳ,NGA VIRAMA LLA (C)
U+0B1A U+0B4D U+0B1A,image/0B1A-0B4D-0B1A.svg,ଚ୍ଚ,CA VIRAMA CA
U+0B1A U+0B4D U+0B1A U+0B4D U+0B30,image/0B1A-0B4D-0B1A-0B4D-0B30.svg,ଚ୍ଚ୍ର,CA VIRAMA CA VIRAMA RA (A)
U+0B1A U+0B4D U+0B1B,image/0B1A-0B4D-0B1B.svg,ଚ୍ଛ,CA VIRAMA CHA
U+0B1A U+0B4D U+0B1B U+0B4D U+0B30,image/0B1A-0B4D-0B1B-0B4D-0B30.svg,ଚ୍ଛ୍ର,CA VIRAMA CHA VIRAMA RA (A)
U+0B1A U+0B4D U+0B30,image/0B1A-0B4D-0B30.svg,ଚ୍ର,CA VIRAMA RA (A)
U+0B1B U+0B4D U+0B30,image/0B1B-0B4D-0B30.svg,ଛ୍ର,CHA VIRAMA RA (A)
U+0B1C U+0B4D U+0B1C,image/0B1C-0B4D-0B1C.svg,ଜ୍ଜ,JA VIRAMA JA
U+0B1C U+0B4D U+0B1D,image/0B1C-0B4D-0B1D.svg,ଜ୍ଝ,JA VIRAMA JHA
U+0B1C U+0B4D U+0B1E,image/0B1C-0B4D-0B1E.svg,ଜ୍ଞ,JA VIRAMA NYA 
U+0B1C U+0B4D U+0B30,image/0B1C-0B4D-0B30.svg,ଜ୍ର,JA VIRAMA RA (A)
U+0B1D U+0B4D U+0B30,image/0B1D-0B4D-0B30.svg,ଝ୍ର,JHA VIRAMA RA (A)
U+0B1E U+0B4D U+0B1A,image/0B1E-0B4D-0B1A.svg,ଞ୍ଚ,NYA VIRAMA CA 
U+0B1E U+0B4D U+0B1B,image/0B1E-0B4D-0B1B.svg,ଞ୍ଛ,NYA VIRAMA CHA 
U+0B1E U+0B4D U+0B1C,image/0B1E-0B4D-0B1C.svg,ଞ୍ଜ,NYA VIRAMA JA 
